119726,0.2
91006,0.543
91006,0.543
119726,0.2
105226,0.286
114376,0.229
110576,0.257
114376,0.229
110576,0.257
101906,0.314
105226,0.286
91876,0.486
93916,0.4
96876,0.371
101906,0.314
99226,0.343
99226,0.343
96876,0.371
91876,0.486
93916,0.4
93096,0.429
92696,0.457
93096,0.429
92696,0.457
93916,0.4
93096,0.429
101906,0.314
101906,0.314
99226,0.343
105226,0.286
91006,0.543
119726,0.2
91876,0.486
92696,0.457
93916,0.4
101906,0.314
93916,0.4
91876,0.486
105226,0.286
105226,0.286
105226,0.286
105226,0.286
91876,0.486
110576,0.257
93916,0.4
105226,0.286
114376,0.229
99226,0.343
93916,0.4
105226,0.286
114376,0.229
92696,0.457
93916,0.4
99226,0.343
96876,0.371
119726,0.2
92696,0.457
92696,0.457
101906,0.314
91006,0.543
119726,0.2
101906,0.314
114376,0.229
92696,0.457
110576,0.257
99226,0.343
105226,0.286
93916,0.4
101906,0.314
99226,0.343
96876,0.371
91876,0.486
93916,0.4
93096,0.429
96876,0.371
93916,0.4
110576,0.257
99226,0.343
92696,0.457
92696,0.457
92696,0.457
101906,0.314
99226,0.343
99226,0.343
92696,0.457
92696,0.457
93916,0.4
96876,0.371
92696,0.457
91876,0.486
93096,0.429
105226,0.286
114376,0.229
119726,0.2
101906,0.314
119726,0.2
92696,0.457
105226,0.286
93916,0.4
105226,0.286
93096,0.429
105226,0.286
93916,0.4
91876,0.486
110576,0.257
92696,0.457
114376,0.229
105226,0.286
91876,0.486
114376,0.229
110576,0.257
105226,0.286
101906,0.314
96876,0.371
92696,0.457
114376,0.229
93916,0.4
105226,0.286
92696,0.457
101906,0.314
93096,0.429
99226,0.343
92696,0.457
101906,0.314
93096,0.429
92696,0.457
92696,0.457
93096,0.429
99226,0.343
93916,0.4
96876,0.371
93916,0.4
99226,0.343
92696,0.457
92696,0.457
105226,0.286
92696,0.457
105226,0.286
93916,0.4
92696,0.457
99226,0.343
105226,0.286
96876,0.371
99226,0.343
110576,0.257
105226,0.286
110576,0.257
105226,0.286
105226,0.286
91876,0.486
92696,0.457
91876,0.486
105226,0.286
93096,0.429
114376,0.229
119726,0.2
101906,0.314
99226,0.343
101906,0.314
99226,0.343
92696,0.457
92696,0.457
96876,0.371
93916,0.4
119726,0.2
91006,0.543
93916,0.4
99226,0.343
101906,0.314
93916,0.4
114376,0.229
105226,0.286
91876,0.486
114376,0.229
101906,0.314
93916,0.4
92696,0.457
91876,0.486
99226,0.343
92696,0.457
119726,0.2
93096,0.429
99226,0.343
92696,0.457
119726,0.2
93916,0.4
91006,0.543
96876,0.371
110576,0.257
92696,0.457
110576,0.257
119726,0.2
93096,0.429
105226,0.286
105226,0.286
96876,0.371
93096,0.429
93916,0.4
93916,0.4
105226,0.286
93916,0.4
96876,0.371
110576,0.257
91006,0.543
92696,0.457
105226,0.286
101906,0.314
119726,0.2
105226,0.286
91876,0.486
93096,0.429
99226,0.343
101906,0.314
105226,0.286
93916,0.4
93916,0.4
99226,0.343
119726,0.2
91006,0.543
92696,0.457
93916,0.4
92696,0.457
114376,0.229
110576,0.257
105226,0.286
92696,0.457
105226,0.286
110576,0.257
96876,0.371
101906,0.314
105226,0.286
91876,0.486
99226,0.343
114376,0.229
93916,0.4
93916,0.4
93916,0.4
91876,0.486
92696,0.457
92696,0.457
93916,0.4
93916,0.4
91876,0.486
96876,0.371
99226,0.343
96876,0.371
101906,0.314
93916,0.4
93096,0.429
92696,0.457
105226,0.286
96876,0.371
110576,0.257
114376,0.229
92696,0.457
92696,0.457
92696,0.457
92696,0.457
93916,0.4
105226,0.286
101906,0.314
114376,0.229
91006,0.543
114376,0.229
96876,0.371
96876,0.371
92696,0.457
91876,0.486
93916,0.4
101906,0.314
105226,0.286
105226,0.286
91006,0.543
101906,0.314
99226,0.343
91876,0.486
101906,0.314
105226,0.286
96876,0.371
92696,0.457
93916,0.4
93096,0.429
93916,0.4
92696,0.457
92696,0.457
92696,0.457
92696,0.457
91876,0.486
93916,0.4
91876,0.486
96876,0.371
99226,0.343
92696,0.457
101906,0.314
92696,0.457
92696,0.457
101906,0.314
105226,0.286
92696,0.457
110576,0.257
114376,0.229
92696,0.457
105226,0.286
92696,0.457
119726,0.2
91006,0.543
92696,0.457
93096,0.429
93096,0.429
101906,0.314
93916,0.4
92696,0.457
119726,0.2
91876,0.486
114376,0.229
92696,0.457
91006,0.543
119726,0.2
119726,0.2
92696,0.457
92696,0.457
93916,0.4
105226,0.286
119726,0.2
91006,0.543
110576,0.257
93916,0.4
92696,0.457
92696,0.457
92696,0.457
119726,0.2
110576,0.257
105226,0.286
101906,0.314
93916,0.4
119726,0.2
105226,0.286
91876,0.486
92696,0.457
101906,0.314
91876,0.486
110576,0.257
110576,0.257
96876,0.371
93916,0.4
92696,0.457
99226,0.343
105226,0.286
93096,0.429
93096,0.429
92696,0.457
93916,0.4
96876,0.371
92696,0.457
99226,0.343
93916,0.4
92696,0.457
91006,0.543
99226,0.343
92696,0.457
92696,0.457
99226,0.343
91876,0.486
93916,0.4
114376,0.229
92696,0.457
91876,0.486
93096,0.429
